year,unemployment_insurance_fund_id,unemployment_insurance_fund ,gender,age_range_year,days,amount_sek
2022,19,Transportarbetarnas,women,-24,5012.5,3456030
2022,19,Transportarbetarnas,men,25-29,60945.5,50618844.5
2022,19,Transportarbetarnas,women,25-29,16952,13109833
2022,19,Transportarbetarnas,men,30-34,81014,70226682
2022,19,Transportarbetarnas,women,30-34,22212.5,17515964
2022,19,Transportarbetarnas,men,35-39,97689,83490664.5
2022,19,Transportarbetarnas,women,35-39,15148,11774356.5
2022,19,Transportarbetarnas,men,40-44,77641.5,65763317.5
2022,19,Transportarbetarnas,women,40-44,13383.5,9803661
2022,19,Transportarbetarnas,men,45-49,69323,60672693.5
2022,19,Transportarbetarnas,women,45-49,10602.5,8150597.5
2022,19,Transportarbetarnas,men,50-54,62332,53313193.5
2022,19,Transportarbetarnas,women,50-54,10605.5,8625434
2022,19,Transportarbetarnas,men,55-59,62365,54303499.5
2022,19,Transportarbetarnas,women,55-59,9871,8285137
2022,19,Transportarbetarnas,men,60+,59516.5,50103972.5
2022,19,Transportarbetarnas,women,60+,8258,6741106
2022,22,Hotell- och Restauranganställdas,men,-24,15268,9801506.5
2022,22,Hotell- och Restauranganställdas,women,-24,12841.5,7740762
2022,22,Hotell- och Restauranganställdas,men,25-29,77923.5,57837220
2022,22,Hotell- och Restauranganställdas,women,25-29,49469,34005146.5
2022,22,Hotell- och Restauranganställdas,men,30-34,118129,91101238.5
2022,22,Hotell- och Restauranganställdas,women,30-34,74018.5,51507098
2022,22,Hotell- och Restauranganställdas,men,35-39,109493,83548249.5
2022,22,Hotell- och Restauranganställdas,women,35-39,77354.5,53942698
2022,22,Hotell- och Restauranganställdas,men,40-44,97210,75631633
2022,22,Hotell- och Restauranganställdas,women,40-44,64925,46350085
2022,22,Hotell- och Restauranganställdas,men,45-49,78219.5,61038954.5
2022,22,Hotell- och Restauranganställdas,women,45-49,52233,37748702.5
2022,22,Hotell- och Restauranganställdas,men,50-54,60990,47539112.5
2022,22,Hotell- och Restauranganställdas,women,50-54,43098,32010044
2022,22,Hotell- och Restauranganställdas,men,55-59,47627.5,36837419
2022,22,Hotell- och Restauranganställdas,women,55-59,35148.5,26331979.5
2022,22,Hotell- och Restauranganställdas,men,60+,34442.5,26221020
2022,22,Hotell- och Restauranganställdas,women,60+,27060.5,20389967.5
2022,23,Säljarnas,men,-24,607,475675
2022,23,Säljarnas,women,-24,502,302857
2022,23,Säljarnas,men,25-29,3991.5,3503235
2022,23,Säljarnas,women,25-29,1519,1394179
2022,23,Säljarnas,men,30-34,4865.5,4270310.5
2022,23,Säljarnas,women,30-34,2214,1779806.5
2022,23,Säljarnas,men,35-39,2637,1831784
2022,23,Säljarnas,women,35-39,2564,2131342
2022,23,Säljarnas,men,40-44,3317.5,2892039
2022,23,Säljarnas,women,40-44,1349.5,1069048.5
2022,23,Säljarnas,men,45-49,3737.5,3691376
2022,23,Säljarnas,women,45-49,1171.5,1044749
2022,23,Säljarnas,men,50-54,3871.5,3819443
2022,23,Säljarnas,women,50-54,970.5,906474.5
2022,23,Säljarnas,men,55-59,8220.5,8159313
2022,23,Säljarnas,women,55-59,1419.5,1444424
2022,23,Säljarnas,men,60+,7723.5,7821812.5
2022,23,Säljarnas,women,60+,1116,976822.5
2022,26,Elektrikernas,men,-24,3388,2372759.5
2022,26,Elektrikernas,women,-24,278.5,195998
2022,26,Elektrikernas,men,25-29,6798.5,5842060.5
2022,26,Elektrikernas,women,25-29,62.5,53125
2022,26,Elektrikernas,men,30-34,6530.5,6111816
2022,26,Elektrikernas,women,30-34,259,266026.5
2022,26,Elektrikernas,men,35-39,6326,5696253
2022,26,Elektrikernas,women,35-39,316.5,259107.5
2022,26,Elektrikernas,men,40-44,5812,5215228
2022,26,Elektrikernas,women,40-44,490.5,500840
2022,26,Elektrikernas,men,45-49,6451.5,5962785
2022,26,Elektrikernas,women,45-49,123,69321
2022,26,Elektrikernas,men,50-54,4257,4200138
2022,26,Elektrikernas,women,50-54,0,0
2022,26,Elektrikernas,men,55-59,5046,4347961
2022,26,Elektrikernas,women,55-59,185.5,118572
2022,26,Elektrikernas,men,60+,4647,4369774
2022,26,Elektrikernas,women,60+,0,0
2022,27,Ledarnas,men,-24,262,177701
2022,27,Ledarnas,women,-24,90,22950
2022,27,Ledarnas,men,25-29,1010.5,990008.5
2022,27,Ledarnas,women,25-29,1046.5,970472.5
2022,27,Ledarnas,men,30-34,3875.5,4079947
2022,27,Ledarnas,women,30-34,2306.5,2169815.5
2022,27,Ledarnas,men,35-39,7490.5,7756031
2022,27,Ledarnas,women,35-39,3296,3131542
2022,27,Ledarnas,men,40-44,11398,11741473.5
2022,27,Ledarnas,women,40-44,6528,6817329
2022,27,Ledarnas,men,45-49,17809.5,18082030
2022,27,Ledarnas,women,45-49,9425.5,9863170.5
2022,27,Ledarnas,men,50-54,28405,29730757.5
2022,27,Ledarnas,women,50-54,10441,11060802
2022,27,Ledarnas,men,55-59,36515.5,38612786.5
2022,27,Ledarnas,women,55-59,14193,14872670
2022,27,Ledarnas,men,60+,42569,44396461
2022,27,Ledarnas,women,60+,14096.5,14650374.5
2022,36,Byggnadsarbetarnas,men,-24,24279.5,18227607
2022,36,Byggnadsarbetarnas,women,-24,2432.5,1567131.5
2022,36,Byggnadsarbetarnas,men,25-29,63325.5,53369556.5
2022,36,Byggnadsarbetarnas,women,25-29,7088.5,5715466
2022,36,Byggnadsarbetarnas,men,30-34,95401,83487764.5
2022,36,Byggnadsarbetarnas,women,30-34,8407,6742061
2022,36,Byggnadsarbetarnas,men,35-39,86016,75857018
2022,36,Byggnadsarbetarnas,women,35-39,7015,5287150.5
2022,36,Byggnadsarbetarnas,men,40-44,86439.5,77045795.5
2022,36,Byggnadsarbetarnas,women,40-44,6274.5,4449947.5
2022,36,Byggnadsarbetarnas,men,45-49,73594.5,66578598
2022,36,Byggnadsarbetarnas,women,45-49,3689,2903702.5
2022,36,Byggnadsarbetarnas,men,50-54,64655.5,58751503
2022,36,Byggnadsarbetarnas,women,50-54,2861,2363462
2022,36,Byggnadsarbetarnas,men,55-59,71686,66602992
2022,36,Byggnadsarbetarnas,women,55-59,2047,1656961.5
2022,36,Byggnadsarbetarnas,men,60+,64150.5,59552126
2022,36,Byggnadsarbetarnas,women,60+,1012,728913
2022,41,Sveriges arbetares,men,-24,1737.5,1192099
2022,41,Sveriges arbetares,women,-24,1067.5,565185.5
2022,41,Sveriges arbetares,men,25-29,3581.5,2712054
2022,41,Sveriges arbetares,women,25-29,3251.5,1980514
2022,41,Sveriges arbetares,men,30-34,6865.5,5209177.5
2022,41,Sveriges arbetares,women,30-34,4056,2837620
2022,41,Sveriges arbetares,men,35-39,5695,4343343
2022,41,Sveriges arbetares,women,35-39,4010.5,3006631.5
2022,41,Sveriges arbetares,men,40-44,5062,4173880
2022,41,Sveriges arbetares,women,40-44,4054.5,2924720.5
2022,41,Sveriges arbetares,men,45-49,3646.5,2995011.5
2022,41,Sveriges arbetares,women,45-49,2524.5,2034502.5
2022,41,Sveriges arbetares,men,50-54,3024.5,2703041
2022,41,Sveriges arbetares,women,50-54,1693,1273544
2022,41,Sveriges arbetares,men,55-59,4851,3876227
2022,41,Sveriges arbetares,women,55-59,1850.5,1505164.5
2022,41,Sveriges arbetares,men,60+,4999,4308409
2022,41,Sveriges arbetares,women,60+,1305,877510.5
2022,44,Pappersindustriarbetarnas,men,-24,1140,834248
2022,44,Pappersindustriarbetarnas,women,-24,356.5,245401.5
2022,44,Pappersindustriarbetarnas,men,25-29,2012,1676103.5
2022,44,Pappersindustriarbetarnas,women,25-29,403.5,360369
2022,44,Pappersindustriarbetarnas,men,30-34,1825,1618809
2022,44,Pappersindustriarbetarnas,women,30-34,215,192279
2022,44,Pappersindustriarbetarnas,men,35-39,2065,2085315.5
2022,44,Pappersindustriarbetarnas,women,35-39,980.5,910627.5
2022,44,Pappersindustriarbetarnas,men,40-44,1935,1984558
2022,44,Pappersindustriarbetarnas,women,40-44,696.5,587390.5
2022,44,Pappersindustriarbetarnas,men,45-49,2650,2674850.5
2022,44,Pappersindustriarbetarnas,women,45-49,470.5,428089
2022,44,Pappersindustriarbetarnas,men,50-54,5901.5,6286508
2022,44,Pappersindustriarbetarnas,women,50-54,984,1022637
2022,44,Pappersindustriarbetarnas,men,55-59,12484.5,13266482.5
2022,44,Pappersindustriarbetarnas,women,55-59,2240,2311795
2022,44,Pappersindustriarbetarnas,men,60+,8299.5,8413741.5
2022,44,Pappersindustriarbetarnas,women,60+,1788,1671548.5
2022,47,Fastighets,men,-24,10238,6853690.5
2022,47,Fastighets,women,-24,3793.5,2307606.5
2022,47,Fastighets,men,25-29,25792,19129002.5
2022,47,Fastighets,women,25-29,16750,10907655
2022,47,Fastighets,men,30-34,31344.5,23098498
2022,47,Fastighets,women,30-34,35005.5,23553387.5
2022,47,Fastighets,men,35-39,32171.5,24781893
2022,47,Fastighets,women,35-39,29194.5,20711683.5
2022,47,Fastighets,men,40-44,25545.5,20017043
2022,47,Fastighets,women,40-44,28473.5,20357517.5
2022,47,Fastighets,men,45-49,24252.5,19450842.5
2022,47,Fastighets,women,45-49,26024.5,18410266.5
2022,47,Fastighets,men,50-54,22954,18773015.5
2022,47,Fastighets,women,50-54,22572,16551652.5
2022,47,Fastighets,men,55-59,25505,19801466
2022,47,Fastighets,women,55-59,16340,11864794
2022,47,Fastighets,men,60+,21321.5,17752090.5
2022,47,Fastighets,women,60+,13663,10275916
2022,51,Kommunalarbetarnas,men,-24,49011,30680281
2022,51,Kommunalarbetarnas,women,-24,65027,39052310
2022,51,Kommunalarbetarnas,men,25-29,134155.5,95784087
2022,51,Kommunalarbetarnas,women,25-29,242526.5,161984310
2022,51,Kommunalarbetarnas,men,30-34,179974,134724120
2022,51,Kommunalarbetarnas,women,30-34,342757.5,233520636
2022,51,Kommunalarbetarnas,men,35-39,165489.5,127737027
2022,51,Kommunalarbetarnas,women,35-39,339885.5,236063079.61
2022,51,Kommunalarbetarnas,men,40-44,149317.5,117553522
2022,51,Kommunalarbetarnas,women,40-44,307809.5,217384059.5
2022,51,Kommunalarbetarnas,men,45-49,133981.5,103624320
2022,51,Kommunalarbetarnas,women,45-49,292058.5,208962663
2022,51,Kommunalarbetarnas,men,50-54,131959.5,102323925
2022,51,Kommunalarbetarnas,women,50-54,250343,186120871
2022,51,Kommunalarbetarnas,men,55-59,134507,105738145
2022,51,Kommunalarbetarnas,women,55-59,244885,186231606.5
2022,51,Kommunalarbetarnas,men,60+,122754.5,96477090
2022,51,Kommunalarbetarnas,women,60+,203730,154770019
2022,52,Journalisternas,men,-24,133,81648.5
2022,52,Journalisternas,women,-24,207,130877.5
2022,52,Journalisternas,men,25-29,1289,1076880
2022,52,Journalisternas,women,25-29,1967,1783064.5
2022,52,Journalisternas,men,30-34,1598,1602694
2022,52,Journalisternas,women,30-34,2392.5,2430294
2022,52,Journalisternas,men,35-39,1525,1573725
2022,52,Journalisternas,women,35-39,2067.5,1926476
2022,52,Journalisternas,men,40-44,1685,1621526
2022,52,Journalisternas,women,40-44,2680,2437841.5
2022,52,Journalisternas,men,45-49,2059,1801775
2022,52,Journalisternas,women,45-49,3050,3094439.5
2022,52,Journalisternas,men,50-54,3032,3027074.5
2022,52,Journalisternas,women,50-54,2681,2656907
2022,52,Journalisternas,men,55-59,3204.5,3023350
2022,52,Journalisternas,women,55-59,3379.5,3275500.5
2022,52,Journalisternas,men,60+,4013.5,3849245
2022,52,Journalisternas,women,60+,5036.5,4986422
2022,53,Vision,men,-24,3261.5,2152015
2022,53,Vision,women,-24,3255.5,2048429
2022,53,Vision,men,25-29,10116,7803745.5
2022,53,Vision,women,25-29,15082,11868310
2022,53,Vision,men,30-34,16071,13947922
2022,53,Vision,women,30-34,27591.5,22687331.5
2022,53,Vision,men,35-39,19314,16930133.5
2022,53,Vision,women,35-39,27402,22884597
2022,53,Vision,men,40-44,15608.5,14211575.5
2022,53,Vision,women,40-44,30545.5,26649412.5
2022,53,Vision,men,45-49,13763,12610261
2022,53,Vision,women,45-49,24655,22528175
2022,53,Vision,men,50-54,18845,16950997.5
2022,53,Vision,women,50-54,32127.5,29589561.5
2022,53,Vision,men,55-59,20130,18473214.5
2022,53,Vision,women,55-59,41544,38539415
2022,53,Vision,men,60+,29517.5,28209735.5
2022,53,Vision,women,60+,54814.5,51184876.5
2022,55,Akademikernas,men,-24,1924.5,1253517
2022,55,Akademikernas,women,-24,1752,1153916.5
2022,55,Akademikernas,men,25-29,33736,27248488.5
2022,55,Akademikernas,women,25-29,54844.5,44233243
2022,55,Akademikernas,men,30-34,82559.5,78461043
2022,55,Akademikernas,women,30-34,114782.5,108070833
2022,55,Akademikernas,men,35-39,98955.5,97600573
2022,55,Akademikernas,women,35-39,123231.5,118323336
2022,55,Akademikernas,men,40-44,87453,86374236.5
2022,55,Akademikernas,women,40-44,112056.5,110152447
2022,55,Akademikernas,men,45-49,78365,78659679
2022,55,Akademikernas,women,45-49,109216,107026620.5
2022,55,Akademikernas,men,50-54,81718.5,83104750.5
2022,55,Akademikernas,women,50-54,96410,95354505
2022,55,Akademikernas,men,55-59,93365,96358916.5
2022,55,Akademikernas,women,55-59,93782,94056159.5
2022,55,Akademikernas,men,60+,114755,117574027.5
2022,55,Akademikernas,women,60+,100973.5,101554961.5
2022,56,Småföretagarnas,men,-24,1860.5,1452560
2022,56,Småföretagarnas,women,-24,672,402847
2022,56,Småföretagarnas,men,25-29,8809,6887583
2022,56,Småföretagarnas,women,25-29,6072.5,4033070
2022,56,Småföretagarnas,men,30-34,23677,18764310
2022,56,Småföretagarnas,women,30-34,18285,12895062
2022,56,Småföretagarnas,men,35-39,38231.5,29635038.5
2022,56,Småföretagarnas,women,35-39,22023,16402071
2022,56,Småföretagarnas,men,40-44,45057,36908236
2022,56,Småföretagarnas,women,40-44,25114,18775653.5
2022,56,Småföretagarnas,men,45-49,52835.5,43624411
2022,56,Småföretagarnas,women,45-49,30043,23683865.5
2022,56,Småföretagarnas,men,50-54,58872.5,49224420
2022,56,Småföretagarnas,women,50-54,28847,22912054.5
2022,56,Småföretagarnas,men,55-59,62828.5,53686579
2022,56,Småföretagarnas,women,55-59,30946.5,25653407.5
2022,56,Småföretagarnas,men,60+,69365.5,59071195.5
2022,56,Småföretagarnas,women,60+,32826,25469499
2022,62,Sekos,men,-24,11800,8846811.5
2022,62,Sekos,women,-24,2014,1478449.5
2022,62,Sekos,men,25-29,30059,25429236
2022,62,Sekos,women,25-29,8946,7035356.5
2022,62,Sekos,men,30-34,34786,31075873
2022,62,Sekos,women,30-34,13380.5,10863308.5
2022,62,Sekos,men,35-39,32065,28937698
2022,62,Sekos,women,35-39,9768.5,8390548.5
2022,62,Sekos,men,40-44,27215,24830435
2022,62,Sekos,women,40-44,10768,9347237
2022,62,Sekos,men,45-49,24530.5,22370886.5
2022,62,Sekos,women,45-49,8058.5,6930786.5
2022,62,Sekos,men,50-54,25566.5,23740768.5
2022,62,Sekos,women,50-54,7527,6369494
2022,62,Sekos,men,55-59,32662,30325629
2022,62,Sekos,women,55-59,15626,13398303.5
2022,62,Sekos,men,60+,31328,29589131
2022,62,Sekos,women,60+,13364.5,12259039
2022,65,STs,men,-24,1265,886344
2022,65,STs,women,-24,705,567628.5
2022,65,STs,men,25-29,4680.5,3863527
2022,65,STs,women,25-29,4545,3945712
2022,65,STs,men,30-34,10026.5,9331067.5
2022,65,STs,women,30-34,9615,8542951
2022,65,STs,men,35-39,10505,9746310
2022,65,STs,women,35-39,9549.5,8722059
2022,65,STs,men,40-44,10132,9367470
2022,65,STs,women,40-44,11232.5,10031894
2022,65,STs,men,45-49,8093,7722792
2022,65,STs,women,45-49,10689.5,10326980
2022,65,STs,men,50-54,9419,9196508.5
2022,65,STs,women,50-54,11517.5,10940871
2022,65,STs,men,55-59,9458.5,9051569.5
2022,65,STs,women,55-59,17180,16179484
2022,65,STs,men,60+,13176.5,11940835
2022,65,STs,women,60+,19368.5,18795187
2022,67,IF Metalls,men,-24,44186.5,33238986
2022,67,IF Metalls,women,-24,10706.5,8270518.5
2022,67,IF Metalls,men,25-29,111165.5,95061675.5
2022,67,IF Metalls,women,25-29,24916,19447721.5
2022,67,IF Metalls,men,30-34,128923,113380823
2022,67,IF Metalls,women,30-34,31409.5,25445978.5
2022,67,IF Metalls,men,35-39,113682,101564673
2022,67,IF Metalls,women,35-39,22131,17252750.5
2022,67,IF Metalls,men,40-44,88777,79753740
2022,67,IF Metalls,women,40-44,19802,16059027
2022,67,IF Metalls,men,45-49,75679.5,66911119.5
2022,67,IF Metalls,women,45-49,20389,16972464.5
2022,67,IF Metalls,men,50-54,78559,70689839.5
2022,67,IF Metalls,women,50-54,22538.5,19453698
2022,67,IF Metalls,men,55-59,101425,93447998.5
2022,67,IF Metalls,women,55-59,23845,20701076
2022,67,IF Metalls,men,60+,123131,115644217.5
2022,67,IF Metalls,women,60+,26049.5,23736852
2022,68,Lärarnas,men,-24,923.5,547528
2022,68,Lärarnas,women,-24,670,513029
2022,68,Lärarnas,men,25-29,3843.5,2836290.5
2022,68,Lärarnas,women,25-29,11458.5,9321003.5
2022,68,Lärarnas,men,30-34,10288,8871214
2022,68,Lärarnas,women,30-34,26020,22444307
2022,68,Lärarnas,men,35-39,11776,10859211.5
2022,68,Lärarnas,women,35-39,27195.5,23346480.5
2022,68,Lärarnas,men,40-44,10327,9569393.5
2022,68,Lärarnas,women,40-44,28814,25408056
2022,68,Lärarnas,men,45-49,9142.5,8596394
2022,68,Lärarnas,women,45-49,30742.5,28476714
2022,68,Lärarnas,men,50-54,12463.5,12195158.5
2022,68,Lärarnas,women,50-54,34452,31719463
2022,68,Lärarnas,men,55-59,12500,12054259.5
2022,68,Lärarnas,women,55-59,30776.5,28791498.5
2022,68,Lärarnas,men,60+,18333,17697026
2022,68,Lärarnas,women,60+,40287,38219543
2022,69,Alfa,men,-24,58946.5,32348096
2022,69,Alfa,women,-24,33562.5,17193340
2022,69,Alfa,men,25-29,152651,92847914.5
2022,69,Alfa,women,25-29,104287.5,60042210.5
2022,69,Alfa,men,30-34,198462,128254036.5
2022,69,Alfa,women,30-34,145412.5,88075657.5
2022,69,Alfa,men,35-39,155899.5,106361240
2022,69,Alfa,women,35-39,126884,78873461
2022,69,Alfa,men,40-44,138244,98259527.5
2022,69,Alfa,women,40-44,93318.5,60190878
2022,69,Alfa,men,45-49,109450,78258642.5
2022,69,Alfa,women,45-49,74302,47655350.5
2022,69,Alfa,men,50-54,89342,63604306
2022,69,Alfa,women,50-54,60474.5,39737351.5
2022,69,Alfa,men,55-59,84229,60201777.5
2022,69,Alfa,women,55-59,53302.5,34149109
2022,69,Alfa,men,60+,70512,49470760
2022,69,Alfa,women,60+,31730.5,20608087.5
2022,70,Finans- och Försäkringsbranschens,men,-24,471.5,329421.5
2022,70,Finans- och Försäkringsbranschens,women,-24,407.5,318151.5
2022,70,Finans- och Försäkringsbranschens,men,25-29,2972,2723083.5
2022,70,Finans- och Försäkringsbranschens,women,25-29,3810.5,3026742
2022,70,Finans- och Försäkringsbranschens,men,30-34,5319,5075193
2022,70,Finans- och Försäkringsbranschens,women,30-34,4267.5,4171321
2022,70,Finans- och Försäkringsbranschens,men,35-39,5321,5019715
2022,70,Finans- och Försäkringsbranschens,women,35-39,4956,4780691
2022,70,Finans- och Försäkringsbranschens,men,40-44,7399,7639878.5
2022,70,Finans- och Försäkringsbranschens,women,40-44,5440.5,5308047
2022,70,Finans- och Försäkringsbranschens,men,45-49,4419.5,4617587
2022,70,Finans- och Försäkringsbranschens,women,45-49,5642,5366448
2022,70,Finans- och Försäkringsbranschens,men,50-54,5594.5,5941653
2022,70,Finans- och Försäkringsbranschens,women,50-54,6536.5,6384475.5
2022,70,Finans- och Försäkringsbranschens,men,55-59,8050,8373987
2022,70,Finans- och Försäkringsbranschens,women,55-59,9657.5,9918234.5
2022,70,Finans- och Försäkringsbranschens,men,60+,7673.5,7831492.5
2022,70,Finans- och Försäkringsbranschens,women,60+,11375.5,11226505.5
2023,4,Handelsanställdas,men,-24,42230,29573459.5
2023,4,Handelsanställdas,women,-24,31178.5,20885031.5
2023,4,Handelsanställdas,men,25-29,83544,70810838
2023,4,Handelsanställdas,women,25-29,72588.5,56484745
2023,4,Handelsanställdas,men,30-34,101268,86153198.5
2023,4,Handelsanställdas,women,30-34,91993,74848739.5
2023,4,Handelsanställdas,men,35-39,84249,72416600
2023,4,Handelsanställdas,women,35-39,71283,58366158
2023,4,Handelsanställdas,men,40-44,72010.5,63318987
2023,4,Handelsanställdas,women,40-44,59887,49776318.5
2023,4,Handelsanställdas,men,45-49,55843,48682722.5
